ID,B1,B2,B3,B4,B5,B6,B7,NDWI,NDVI,MNDWI,NDBI,elevation,LULC
3601_0,1152,1381,1497,1848,2727,2810,2281.5,-0.192131148,0.104932735,-0.327653359,0.192131148,5227,5
3606_0,5756,6459,7097,6672,3231,2766,2894,0.347470463,-0.030866439,0.333126935,-0.347470463,5351,5
3650_0,1270.5,1529.5,1670.5,2196.5,2929.5,2977.5,2483,-0.142996488,0.136022757,-0.313971743,0.142996488,71,5
3653_0,762,1118,1393,1357,1488,2727,1332,-0.046045694,-0.013090909,-0.141980046,0.046045694,4868,5
3656_0,1411.5,1466,1634,1948,2027,2827.5,1652.5,-0.019874214,0.087660525,-0.160606928,0.019874214,4404,5
3670_0,1686,2154,2460,2477,2564,2960,2401,-0.01725848,0.003443387,-0.086901229,0.01725848,4905,5
3678_0,1053,1021,1100,1194,662.5,2676.5,594,0.286291409,0.04097646,0.212949213,-0.286291409,5147,5
3690_0,1318,1648,2004,2360,4646,2955,4345,-0.32629175,0.081576535,-0.47632666,0.32629175,5093,5
3711_0,432,500,592,848,1485,2796,1136,-0.273039006,0.177777778,-0.496221662,0.273039006,4747,5
3719_0,1065.5,1488,1812,1904.5,2346.5,2765.5,2177.5,-0.103975535,0.024889008,-0.223888382,0.103975535,5614,5
3723_0,741,988.5,1258,2685.5,3609,2964.5,2778,-0.146715386,0.361988082,-0.569983687,0.146715386,4158,5
3761_0,794,895,905,1029,1521,2741,1639,-0.192941176,0.064115822,-0.25910596,0.192941176,4911,5
3772_0,1093,1370,1658,2269,3270,3012.5,3006.5,-0.180718541,0.155589509,-0.409482759,0.180718541,3007,5
3795_0,789,1029,1212.5,1835.5,2515,2954.5,2129,-0.156188944,0.204396325,-0.419300226,0.156188944,4604,5
3814_0,1276.5,1367,1380,1402.5,518,2686,435.5,0.460557147,0.008086253,0.450397878,-0.460557147,4348,5
3840_0,412.5,413.5,454,617,1415,2787,1274.5,-0.392716535,0.152194211,-0.547716708,0.392716535,4896,5
3849_0,4322,4560,4507,4251.5,2057.5,2696,1683,0.347757172,-0.029171662,0.378163959,-0.347757172,4936,5
3852_0,2157,2260,2542.5,2615,2031,2759,1906.5,0.125699526,0.014057198,0.053367513,-0.125699526,4374,5
3872_0,3987.5,4070.5,4149.5,3862,1570.5,2682.5,1361,0.421813162,-0.035885914,0.443183833,-0.421813162,5318,5
3883_0,838,989,1094,1400,2849.5,2847.5,2593.5,-0.341098953,0.122694467,-0.484694542,0.341098953,4969,5
3890_0,1996.5,2434,2811,2641.5,2382.5,2599,1951,0.051552548,-0.031086657,0.010692412,-0.051552548,6051,5
3903_0,1150.5,1591.5,1815,2711,3162.5,2967.5,2666.5,-0.07687069,0.1979673,-0.330458561,0.07687069,127,5
3905_0,982.5,1452.5,1786,2031,3030.5,3035.5,2658,-0.197471105,0.064186534,-0.351996431,0.197471105,3801,5
3927_0,883,1101,1228,2036,2306,3015,1823,-0.062183326,0.24754902,-0.353683593,0.062183326,102,5
3932_0,649,741,823,1062,1332,2842,1155,-0.112781955,0.126790451,-0.285094067,0.112781955,3997,5
3933_0,2083,2344.5,2613,2649.5,2666.5,2816,2349.5,-0.003197893,0.006935867,-0.064258631,0.003197893,5067,5
3937_0,1182,1396,1559,1486,1149,2864.5,1041,0.127893738,-0.023973727,0.097053045,-0.127893738,5368,5
3938_0,2775,3385,3670,3736,4778,2807,4880,-0.122386657,0.008911693,-0.170648046,0.122386657,5895,5
3956_0,804,1121,1187.5,2595.5,2475,3015,1871,0.023764915,0.372191383,-0.376529477,-0.023764915,148,5
3960_0,1559,1738,1791,1698,1338,2759,1202,0.118577075,-0.026655202,0.130039012,-0.118577075,4224,5
3970_0,831,1141,1440,1845,2879,2722,2412,-0.218882303,0.123287671,-0.432338308,0.218882303,4851,5
3975_0,346,432,481,588,658,2807,515,-0.056179775,0.100093545,-0.20733945,0.056179775,4598,5
3991_0,2352,2889,3414,3638,2566,2825,2273,0.172791747,0.031764039,0.059211732,-0.172791747,5345,5
3996_0,1422,1733,1982,2252,3182,2813,2854,-0.171144645,0.063769485,-0.294811801,0.171144645,5099,5
4023_0,621,790,849,934,953,2772,809,-0.010068892,0.047672462,-0.093516925,0.010068892,5778,5
4037_0,1089,1716,2106.5,2277.5,3299,2899.5,2909,-0.183179414,0.039005474,-0.315653041,0.183179414,3549,5
4047_0,11473,11856.5,12026,5856,1911.5,2718.5,1868,0.507821049,-0.345039705,0.722327135,-0.507821049,6192,5
4052_0,1104.5,1516.5,2102.5,2963.5,3021,2875,2562.5,-0.009608154,0.169956573,-0.331570248,0.009608154,4652,5
4053_0,762,886,1089,1562,2884,2747,2316,-0.297345929,0.178423237,-0.529973475,0.297345929,4960,5
4063_0,862,892,972,1233,1683,2778,1589,-0.154320988,0.118367347,-0.307184466,0.154320988,4770,5
4083_0,1016,1432,1645,1693.5,1901.5,2809.5,1776.5,-0.057858136,0.014527482,-0.140842958,0.057858136,4962,5
4094_0,2284,3080,3678,3992,4321,2847,4091,-0.039576567,0.040938722,-0.167680043,0.039576567,5317,5
4105_0,1595,2290,2782,3323,3530,2985,3062,-0.030205749,0.088615889,-0.213058419,0.030205749,4063,5
4109_0,216,232.5,237.5,783.5,779.5,2777,469,0.002559181,0.534769833,-0.540513834,-0.002559181,3473,5
4111_0,20000,20000,20000,7557,1364,2801,1118,0.694204686,-0.451536815,0.872308556,-0.694204686,4352,5
4115_0,1083,1516.5,1906.5,2306.5,3295.5,2931.5,2801,-0.176544091,0.09494422,-0.369700748,0.176544091,4461,5
4120_0,1243.5,1640,2003,2225,2901,2858.5,2656,-0.131876707,0.052507096,-0.277692138,0.131876707,4612,5
4126_0,1490.5,1142.5,959,792,98.5,2532,33.5,0.778775969,-0.095374072,0.841257051,-0.778775969,4918,5
4139_0,718.5,1020.5,1179,1203,806,2780,665,0.197610752,0.010075567,0.117437722,-0.197610752,4957,5
4140_0,835,1068.5,1113,1178,1180.5,2762,1063.5,-0.001059996,0.02837189,-0.049799911,0.001059996,5405,5
4155_0,933,1284,1545,1810,2336,2985,2229,-0.126869272,0.078986587,-0.290607735,0.126869272,5056,5
4169_0,2565.5,2618.5,3524,3400,3010.5,2753,2538,0.060759691,-0.017908723,-0.069639368,-0.060759691,4653,5
4185_0,1427,1354,1482,1581,3110,2722,2973,-0.325943296,0.032321254,-0.393369176,0.325943296,5153,5
4186_0,425,429,409,454,489,2683,341,-0.037115589,0.052143685,-0.065359477,0.037115589,3716,5
4204_0,533,427,467,342,135,2532,134,0.433962264,-0.154511743,0.519572954,-0.433962264,5278,5
4232_0,3704.5,3522.5,3406.5,3024,789,2624.5,710,0.586152636,-0.059482155,0.634002087,-0.586152636,5320,5
4282_0,628.5,759,813,952.5,1062.5,2824.5,972,-0.054590571,0.079014444,-0.166620917,0.054590571,4491,5
4293_0,848,987,1165,1137,1005,2772,877,0.06162465,-0.012163336,-0.009036145,-0.06162465,5811,5
4314_0,568.5,713,866.5,1252,1784.5,2891.5,1528,-0.175366376,0.181968374,-0.429029029,0.175366376,4653,5
4323_0,3150.5,3339.5,3408.5,3173.5,1448,2715.5,1469,0.373363627,-0.035703434,0.395091384,-0.373363627,5485,5
4339_0,796,925,1042,1362.5,2838.5,2858.5,2523.5,-0.351344918,0.133291745,-0.508436296,0.351344918,5118,5
4343_0,851,1094,1408,1912,3268,3020,2839,-0.261776062,0.151807229,-0.498395232,0.261776062,4806,5
4350_0,983,1212,1085,1301,1352,2825,1191,-0.019223521,0.09052808,-0.054602184,0.019223521,2584,5
4352_0,1097,1514.5,1823.5,2172.5,3132.5,2936.5,2910.5,-0.180961357,0.087337337,-0.348181623,0.180961357,3707,5
4375_0,918.5,1161.5,1426.5,1923.5,2767.5,2942,2354.5,-0.179918994,0.148358209,-0.408755409,0.179918994,4018,5
4385_0,1970,1886.5,2089.5,2019,1710.5,2741,1599.5,0.082718863,-0.017159547,0.048929664,-0.082718863,4958,5
4411_0,4619,5070,5628,5116,1765,2759,1447,0.48699317,-0.047654505,0.4835406,-0.48699317,5288,5
4412_0,1519,2233,2731,3055,3576,2913,3250,-0.078570351,0.055997235,-0.231192976,0.078570351,5096,5
4421_0,1160.5,1587.5,1940.5,2386,3583.5,2992.5,3041,-0.200603066,0.102970068,-0.38599884,0.200603066,4953,5
4426_0,536,673,754,1221,1576,2735,1224,-0.126921702,0.236455696,-0.401511783,0.126921702,4523,5
4437_0,1007,1195,1313,1273,1159,2950,1102,0.046875,-0.015467904,0.015293118,-0.046875,5622,5
4450_0,683,493,524,1006,595,2747,485,0.256714553,0.31503268,-0.09375,-0.256714553,3938,5
4455_0,3946,3673,3725,3354,597,2614,478,0.697798026,-0.052408532,0.720374707,-0.697798026,5078,5
4460_0,6465,6545,6660,5954,922,2600,786,0.731820826,-0.055969558,0.753046739,-0.731820826,4812,5
4514_0,1273,1500,1643,1729,2020,2836,1979,-0.077620699,0.025504152,-0.147727273,0.077620699,5043,5
4519_0,699,837,971,1552,2265,3010,1834,-0.186795913,0.230281411,-0.460348162,0.186795913,588,5
4522_0,412,499,677,1539,2035,2813,1447,-0.138780078,0.38898917,-0.606156275,0.138780078,3874,5
4529_0,1298.5,1891.5,2331,2752,3031,2990,2725,-0.048244856,0.082825103,-0.231488065,0.048244856,4250,5
4530_0,1189.5,1551,1864.5,1927.5,2744.5,2744,2480,-0.174871575,0.016613924,-0.277848912,0.174871575,5234,5
4531_0,1046.5,1217,1420,2098.5,2656,2960,2131.5,-0.117257335,0.192837857,-0.371546605,0.117257335,73,5
4544_0,1582,2250,2689,2895,3044,2934,2720,-0.025088399,0.036891117,-0.149981111,0.025088399,3431,5
4557_0,20000,13154.5,20000,6727,1822,2712.5,1495.5,0.573751316,-0.496613911,0.756685474,-0.573751316,4858,5
4574_0,1174.5,1626.5,1890,2029.5,2346.5,2813,2343,-0.072440585,0.035591274,-0.181223257,0.072440585,5600,5
4577_0,891,1183.5,1477,1647.5,2214,2980,1933,-0.146704648,0.054568731,-0.303311258,0.146704648,4206,5
4578_0,856,1178,1496,1971,2986,2870,2809,-0.204760944,0.137006057,-0.434197887,0.204760944,4383,5
4584_0,1001,1516,1893.5,2220.5,2575.5,2866,2306,-0.074020017,0.079484686,-0.258951485,0.074020017,4167,5
4602_0,3179,3485,3824,3856,2331,2813,2109,0.246484564,0.004166667,0.198418157,-0.246484564,4719,5
4613_0,2419.5,2656.5,2768.5,2553,1055.5,2699,965.5,0.414992379,-0.040496101,0.431303879,-0.414992379,5600,5
4625_0,1085.5,1398,1641.5,2134,3359,2934,3004.5,-0.223011105,0.130446299,-0.412234602,0.223011105,4439,5
4627_0,861,980,1109,1143,997,2842,947,0.068224299,0.015097691,-0.008598887,-0.068224299,3909,5
4631_0,1187.5,1276,1430,1918,2674.5,2859,2251,-0.164725095,0.145758662,-0.354005822,0.164725095,4408,5
4638_0,1048,1389,1590,2427,3071,3010,2482,-0.117133503,0.208364451,-0.377130045,0.117133503,199,5
4639_0,836,953,1073,1198,2104,2747,1991,-0.274379164,0.055041832,-0.376512921,0.274379164,4837,5
4653_0,689,839,934.5,900.5,894.5,2779,829,0.003342618,-0.01852861,-0.032016152,-0.003342618,5298,5
4681_0,11837,12077,12289,6615,1878,2767.5,1519,0.557753444,-0.300148117,0.730849158,-0.557753444,4617,5
4682_0,1739,1959,2155,2194,3094,2747,2950,-0.170196672,0.008967579,-0.224619038,0.170196672,5241,5
4684_0,11235,11577.5,11827.5,12013,3756,2699.5,3177.5,0.523622297,0.007780877,0.510092282,-0.523622297,5520,5
4689_0,1093.5,1575,1939.5,2201,2784,2877.5,2621,-0.116950853,0.063156624,-0.277357192,0.116950853,3646,5
4705_0,205,274,303,729,608,2703,358,0.090501122,0.412790698,-0.378684807,-0.090501122,4021,5
4722_0,1106.5,1477,1775.5,2086,2694,3051,2522,-0.127196653,0.080409167,-0.291776552,0.127196653,4174,5
4768_0,566,550,510.5,586,946,2718.5,862.5,-0.234986945,0.068855449,-0.264705882,0.234986945,5125,5
4789_0,767,966,1234,1787,3989,2924,3389,-0.381232687,0.18305197,-0.610090817,0.381232687,5125,5
4801_0,1047.5,1379,1672.5,2419.5,3121.5,3005,2519,-0.126691933,0.18255132,-0.387179202,0.126691933,97,5
4837_0,1131,1665,2156,2308,2976,2801,2632,-0.126419379,0.034050179,-0.282482224,0.126419379,3826,5
4845_0,641,763,746,2258.5,1888.5,2944.5,1074,0.089221124,0.503411549,-0.424476711,-0.089221124,254,5
4864_0,1627,1884,2009,2251,3072,2753,2986,-0.154236333,0.056807512,-0.239709443,0.154236333,4739,5
4871_0,7054,7022,7062,6436,716,2670,524,0.799776286,-0.046377241,0.814939261,-0.799776286,5231,5
4893_0,962.5,1018,1035,1111.5,265,2689,176,0.614965492,0.035639413,0.58690569,-0.614965492,5093,5
4940_0,1663,2127.5,2550,2661.5,3511.5,2635,2919,-0.13769642,0.021394992,-0.245433588,0.13769642,5970,5
4942_0,934.5,861,891,994.5,1457,2738.5,1505.5,-0.188660004,0.054892601,-0.257118205,0.188660004,3671,5
4944_0,1468,1925,2261,2433,3638,2864,3156,-0.198484599,0.036642522,-0.307927377,0.198484599,5154,5
4948_0,636,847.5,1106,1634,2632.5,2836,2248,-0.234032579,0.19270073,-0.512931034,0.234032579,4204,5
4956_0,1295,1637,1948.5,2685.5,3514,2975,2976,-0.13363981,0.159041864,-0.364395263,0.13363981,107,5
4957_0,1166.5,1585,1809,2386.5,2970,2982.5,2635,-0.108933072,0.137647479,-0.304061471,0.108933072,133,5
4966_0,4640,4722,5185,5104,2572,2790,2177,0.329859302,-0.007872485,0.294762819,-0.329859302,5126,5
4998_0,821,1166,1340,1392,1461,3005,1234,-0.024185068,0.019033675,-0.112295394,0.024185068,5206,5
4999_0,394.5,292.5,213.5,231.5,215,2666,205,0.036954087,0.040449438,0.15270936,-0.036954087,4356,5
5006_0,2444,2488,2714,2704,1688,2766,1500,0.23132969,-0.0018457,0.191570881,-0.23132969,4628,5
5053_0,2131,2551,2913.5,3202,4745,2918,4503.5,-0.194161319,0.047175211,-0.300712719,0.194161319,5053,5
5060_0,848,1076.5,1512.5,2388.5,3204.5,2926,2362,-0.145896657,0.224557806,-0.497080121,0.145896657,3847,5
5068_0,1087,1440,1662,2060,2570,2975,2267,-0.110151188,0.106931757,-0.281795511,0.110151188,182,5
5073_0,948,1232.5,1437,2857.5,2947,3029.5,2284,-0.015419071,0.330771918,-0.410216533,0.015419071,229,5
5077_0,1120,1265,1496,1821,2217,2859,1803,-0.098068351,0.097980103,-0.273406088,0.098068351,4208,5
5080_0,7778,7813,8055,7339,848,2683,696,0.792842311,-0.046511628,0.804179656,-0.792842311,4854,5
5088_0,917,1230,1481,2548,3299,3049,2856,-0.128441936,0.264829983,-0.456833738,0.128441936,144,5
5093_0,1455,1580,1558,1539,864,2676,801,0.280898876,-0.006134969,0.292962357,-0.280898876,5444,5
5116_0,1098,1365,1577,1924,3604,2859,3318,-0.303907381,0.099114539,-0.450593681,0.303907381,4942,5
5118_0,3225.5,3861.5,3954.5,3989.5,1639,2770.5,1414.5,0.417606822,0.004405841,0.404054177,-0.417606822,4418,5
5132_0,1303,1838.5,2293.5,2491.5,3459,2934,3078.5,-0.162591379,0.04137931,-0.305899009,0.162591379,5192,5
5138_0,631,808,937,2248,2849,2965,2011,-0.117912498,0.411616954,-0.558107739,0.117912498,170,5
5159_0,715.5,926,1066.5,1590.5,2268.5,2916,2024,-0.175693185,0.197214904,-0.420253561,0.175693185,4486,5
5174_0,1719.5,1968,2184,2374.5,2267,2824.5,2216.5,0.023160616,0.041790063,-0.070602125,-0.023160616,5220,5
5177_0,1182,1361,1532,1832,2754,2853,2648,-0.201046664,0.089179548,-0.338517618,0.201046664,4703,5
5207_0,1282,1389,1620,1758,930,2709,753,0.308035714,0.040852575,0.197930142,-0.308035714,5017,5
5213_0,1890,2516.5,2974,3141.5,4218.5,2735,3781,-0.146331522,0.02738942,-0.252709725,0.146331522,5344,5
5216_0,1221.5,1047,948,938,554.5,2621,500.5,0.256951424,-0.005302227,0.307524196,-0.256951424,4424,5
5232_0,877,1195,1585,2187,3760,2929,3072,-0.264503111,0.159597031,-0.51765893,0.264503111,4439,5
5241_0,1573.5,2105,2454,2379.5,2090,2903.5,1916,0.064772346,-0.015413262,0.003575685,-0.064772346,5798,5
5244_0,836,1124,1391,1985.5,3329,3012.5,2734.5,-0.252798946,0.176069895,-0.495171794,0.252798946,3231,5
5251_0,651,852,914,1814,2080,2934,1440,-0.068310221,0.329912023,-0.418826739,0.068310221,340,5
5254_0,256,211,208,334,465,2716,382,-0.163954944,0.232472325,-0.375739645,0.163954944,4478,5
5268_0,794,758.5,660.5,599,180.5,2566,143.5,0.536882617,-0.0488289,0.615548456,-0.536882617,5634,5
5269_0,1413,1874.5,2181,2675,4233.5,2956.5,4004.5,-0.225591662,0.101729819,-0.3862148,0.225591662,4543,5
5273_0,20000,20000,20000,8271,1809,2716,1502,0.641071429,-0.414877436,0.834105186,-0.641071429,4871,5
5280_0,971.5,771.5,781,1311.5,369,2712.5,243.5,0.560844987,0.253524492,0.352915388,-0.560844987,4442,5
5291_0,1132,1639,2293,3011,4771,2934,3638,-0.22616294,0.135369532,-0.488611544,0.22616294,4278,5
5313_0,1245,1881,2303.5,2696,3102,3088,2760.5,-0.070024146,0.078507851,-0.245033113,0.070024146,4098,5
5326_0,258,226,206.5,195.5,260.5,2695.5,200.5,-0.14254386,-0.027363184,-0.070914697,0.14254386,3786,5
184_0,934,1251.5,1528.5,2267,2833.5,3048.5,2453.5,-0.111067542,0.19457252,-0.387270502,0.111067542,560,6
228_0,920,1242,1328,1682,2020,2955,1701,-0.091301999,0.117607973,-0.238503985,0.091301999,192,6
255_0,676.5,758.5,855,1496.5,1778.5,2881,1257,-0.08610687,0.272804593,-0.402049665,0.08610687,488,6
262_0,744,983,918,2459,1973,2950,1131,0.10965704,0.456322179,-0.334912043,-0.10965704,91,6
293_0,854,1132,1235,1180,311,2908,197,0.582830315,-0.022774327,0.568953569,-0.582830315,113,6
397_0,1558,2200.5,2464,2936.5,3905.5,2952,3474.5,-0.141625256,0.087491899,-0.279233541,0.141625256,95,6
842_0,663,879,803,879,425,2965,253,0.348159509,0.045184304,0.348159509,-0.348159509,196,6
917_0,403.5,472,424,1311,774.5,2899.5,388.5,0.257252457,0.511239193,-0.242679503,-0.257252457,480,6
1226_0,975,1150.5,1280,1970.5,2488.5,2967.5,2014,-0.116169545,0.212428857,-0.36768343,0.116169545,278,6
1489_0,1001,1268.5,1141,2134,1417,2947,692.5,0.201914954,0.303206107,-0.055296965,-0.201914954,62,6
1668_0,808,1025,1167,2195.5,2230.5,2965,1667,-0.007907817,0.305873606,-0.370296421,0.007907817,328,6
1726_0,923,1100,1128,2335,2141,2965,1376,0.04334227,0.348541727,-0.321197161,-0.04334227,93,6
2010_0,862.5,1078.5,1099.5,2104.5,1948,2975,1170.5,0.038618137,0.313670412,-0.287295556,-0.038618137,83,6
2142_0,1141.5,1373,1440.5,2271.5,1898,2965,1185,0.089579086,0.223868534,-0.160501376,-0.089579086,76,6
2359_0,913,1137,1120.5,1437,956.5,2918,788.5,0.200752037,0.123753666,0.08621925,-0.200752037,89,6
2386_0,833,915,910,1764,1344,2955,942,0.135135135,0.319371728,-0.189907039,-0.135135135,83,6
2397_0,1109,1347,1394,1540,1558,2985,1252,-0.0058102,0.049761418,-0.072633391,0.0058102,742,6
2769_0,890.5,995,1020,1772,1793,2955,1235.5,-0.005890603,0.269340974,-0.286226686,0.005890603,118,6
2929_0,909,1187,1376,1602,1790,2975,1446,-0.055424528,0.075889859,-0.202552906,0.055424528,345,6
2938_0,1025.5,1245.5,1437,1615,1854.5,2970,1594.5,-0.06903012,0.058322412,-0.196451613,0.06903012,177,6
3166_0,1072,1430,1590,2048,2276,2939,1963,-0.052728955,0.125893348,-0.228278467,0.052728955,324,6
3181_0,733,890,804,938,629,2980,428,0.197192087,0.076923077,0.171823568,-0.197192087,545,6
3220_0,949,1095,1122,2069,2022,2965,1396,0.011488634,0.296772172,-0.297401347,-0.011488634,108,6
3379_0,832,1015.5,1035,2539,2436.5,2949.5,1562,0.020600945,0.420817012,-0.411645423,-0.020600945,69,6
3427_0,1020,1308,1275,1440,808,2970,702,0.28113879,0.060773481,0.236294896,-0.28113879,79,6
4016_0,1375,1680,2005,2449,3340,2950,2978,-0.153912593,0.099685676,-0.330677291,0.153912593,144,6
4029_0,1797,2208,2423,2700,3788,2970,3823,-0.167694205,0.054069881,-0.263509006,0.167694205,90,6
4161_0,1647,2061.5,2296,2509,3123.5,3046,2940.5,-0.109098979,0.044328824,-0.204821601,0.109098979,189,6
4447_0,916,998,981,1799,1713,2965,1094,0.024487472,0.294244604,-0.263740317,-0.024487472,160,6
4452_0,1037,1230.5,1278.5,1267.5,725.5,2939.5,538.5,0.271951831,-0.004320503,0.258179959,-0.271951831,140,6
4603_0,804.5,1092.5,1145,1988.5,1767,2982.5,1328.5,0.058980162,0.269187809,-0.235880399,-0.058980162,176,6
4620_0,602,745,668,1338,1006,2875,671,0.141638225,0.333998006,-0.149057681,-0.141638225,275,6
4746_0,726,920,1042,1802.5,2098.5,2886,1551.5,-0.07587798,0.267358059,-0.390425708,0.07587798,2586,6
4833_0,1227,1602,1947,2358,3050,3015,2850,-0.12795858,0.095470383,-0.311263972,0.12795858,163,6
5205_0,1074.5,1322,1390.5,1362.5,1430.5,2931.5,1274.5,-0.024346581,-0.010170723,-0.03941871,0.024346581,98,6
5376_0,862.5,1232.5,1613.5,2581.5,3279,3002.5,2702,-0.119017149,0.230750894,-0.45361853,0.119017149,605,6
5475_0,1217.5,1541,1815.5,2232.5,2695,2975,2303.5,-0.093860984,0.103013834,-0.272426818,0.093860984,441,6
5623_0,590,832,967,1954,2260,2975,1647,-0.072615093,0.33789798,-0.461836999,0.072615093,302,6
6622_0,1823,2017.5,1235.5,352,113,2740,155.5,0.513978495,-0.556535433,0.893921615,-0.513978495,4834,6
6625_0,794.5,918,922,1398.5,1550.5,2894.5,1104,-0.051542896,0.205343676,-0.256228479,0.051542896,655,6
6820_0,548,672,770,1862,2117,2924,1445,-0.064086454,0.414893617,-0.518106848,0.064086454,968,6
6825_0,497,609.5,494.5,1417.5,952.5,2923.5,551,0.196202532,0.482740586,-0.219590269,-0.196202532,487,6
7075_0,870,1093,1257,1772,2330,2955,1991,-0.136031204,0.17002311,-0.361378907,0.136031204,470,6
7332_0,468.5,629.5,775.5,1948.5,2119.5,2947,1217,-0.042035398,0.43061674,-0.542015278,0.042035398,206,6
7377_0,1044.5,1207.5,1268.5,1530,985.5,2970,600,0.216457961,0.093442916,0.10123119,-0.216457961,95,6
7473_0,514,568,380,356,150,2913,58,0.407114625,-0.032608696,0.582172702,-0.407114625,798,6
7476_0,971,1251,1353,1521,2095,2934,2023,-0.158738938,0.058455115,-0.252241482,0.158738938,192,6
8198_0,1168,1243,1032.5,818,350.5,2872.5,271.5,0.40008558,-0.115914618,0.560087857,-0.40008558,101,6
8370_0,310,296,225,1067,467,2929,137,0.391134289,0.651702786,-0.224115334,-0.391134289,433,6
8543_0,368.5,379.5,338.5,1514.5,968.5,2923.5,388,0.219895288,0.634646519,-0.43694362,-0.219895288,480,6
8913_0,1392,1725,1851,2272,2934,2970,2743,-0.127160968,0.102110114,-0.259497746,0.127160968,84,6
8982_0,816,1048,985,1096,732,2918,554,0.199124726,0.053339741,0.17752809,-0.199124726,697,6
9149_0,807.5,996,972,1503.5,753.5,2952.5,482.5,0.332299513,0.2147041,0.138611032,-0.332299513,71,6
9592_0,860.5,1071,1150,1340,1607,2939.5,1274.5,-0.090600611,0.076305221,-0.200149365,0.090600611,279,6
9907_0,361,503,484,1495,973,2945,548,0.211507293,0.510864073,-0.318428184,-0.211507293,314,6
10038_0,1097.5,1525.5,1821.5,2276.5,2988.5,3002.5,2549.5,-0.135232669,0.111029771,-0.324102791,0.135232669,215,6
10562_0,483,460,345,533,252,2864,96,0.357961783,0.214123007,0.292134831,-0.357961783,322,6
10608_0,750,902,721,540,216,2881,130,0.428571429,-0.143536875,0.613595707,-0.428571429,187,6
10686_0,1016,1436,1600,2055,2464,2985,2076,-0.090506749,0.124487004,-0.263589744,0.090506749,134,6
10835_0,899,1076.5,1030,2124.5,2158,2944.5,1478,-0.007822534,0.346964654,-0.334363889,0.007822534,87,6
11082_0,805.5,947.5,979.5,1270,1260,2960,929.5,0.003952569,0.129139809,-0.141562854,-0.003952569,153,6
11892_0,286,248,216,176,130,2649,135,0.150326797,-0.102040816,0.312169312,-0.150326797,5414,6
11934_0,839.5,1198,1304,1503.5,1426,2982.5,1131,0.026455026,0.071059662,-0.086890244,-0.026455026,206,6
12112_0,839,1062,1055,1349,913,2886,625,0.192749779,0.122296173,0.075443038,-0.192749779,344,6
13257_0,465,631,656,2174,1865,2881,1009,0.076504085,0.53639576,-0.494391026,-0.076504085,1142,6
13596_0,1744,1979.5,2159.5,2264,3214.5,3000,3050,-0.173496395,0.023623827,-0.237774355,0.173496395,86,6
13734_0,1079,1496,1772.5,2330,2930.5,2828,2510.5,-0.114152647,0.135892748,-0.324070936,0.114152647,3744,6
13789_0,701.5,887.5,927.5,1038.5,919.5,2970,713.5,0.060776302,0.056459817,-0.01770891,-0.060776302,240,6
14069_0,896.5,1092,1102,2094,1991,2977.5,1547,0.025214198,0.310387985,-0.291599092,-0.025214198,74,6
14572_0,592,821,794,2322,2073,2985,1373,0.05665529,0.490372272,-0.432619212,-0.05665529,155,6
14803_0,825.5,1025.5,1027.5,1774.5,1910,2972.5,1321,-0.036775682,0.266595289,-0.301311531,0.036775682,193,6
15369_0,219,197,160,426,288,2784,189,0.193277311,0.453924915,-0.187628866,-0.193277311,3609,6
15465_0,895,1084,989,2460,2489,2955,1621,-0.00585977,0.426500435,-0.39322698,0.00585977,83,6
15949_0,497.5,682.5,705,1387.5,1242,2926,828.5,0.055333714,0.326164875,-0.290724864,-0.055333714,2752,6
16120_0,665.5,491,388.5,356.5,297,2787,254,0.091048202,-0.04295302,0.246192893,-0.091048202,3620,6
16169_0,1139.5,1401,1539,2148.5,3029.5,2957.5,2393.5,-0.170142912,0.165288136,-0.367565738,0.170142912,119,6
16264_0,895.5,1098.5,1286.5,1741,2183.5,2946.5,1879,-0.112753217,0.150123865,-0.330591103,0.112753217,3499,6
16271_0,815.5,1097.5,1155,1617,1422,2959.5,1011.5,0.064165844,0.166666667,-0.128795396,-0.064165844,146,6
17247_0,1152,1466.5,1722,2411,2854.5,3076.5,2297.5,-0.084227519,0.166706992,-0.321221939,0.084227519,712,6
17257_0,701.5,884,875,2025.5,1887.5,2944.5,1344.5,0.035267059,0.396655749,-0.362078297,-0.035267059,365,6
17308_0,275,194,116,116,56,2836,32,0.348837209,0,0.552,-0.348837209,2970,6
17431_0,940,1302,1480,1856,2190,2980,1723,-0.082550667,0.112709832,-0.254295533,0.082550667,169,6
17575_0,860.5,978,1075.5,1157,1259.5,2952.5,1046.5,-0.042416718,0.036506159,-0.125810056,0.042416718,3388,6
17635_0,2299.5,2622,2776,2577.5,621,2784,560,0.611692981,-0.037078547,0.617021277,-0.611692981,3196,6
18161_0,864.5,1121.5,1152,1590.5,1810,2972.5,1403,-0.064549331,0.159890611,-0.234862698,0.064549331,184,6
18530_0,275,166,78,51,32,2836,23,0.228915663,-0.209302326,0.676767677,-0.228915663,2970,6
18629_0,812,1015.5,1026.5,1906,1873.5,2926,1460,0.008599021,0.299914749,-0.296988577,-0.008599021,921,6
18799_0,806.5,975,848.5,577,294,2910,163,0.324913892,-0.190459488,0.536643026,-0.324913892,179,6
18809_0,1057,1328,1404.5,2153.5,2148.5,2950,1683,0.00116225,0.210511523,-0.236013232,-0.00116225,61,6
