LULC,NDWI,NDVI,B1,B2,B3,B4,B5,B6,MNDWI,B7,NDBI,system:index
1,0.30248799650807506,0.7345475683007169,294.0,412.5,342.5,2238.0,1198.5,2833.0,-0.48789571694599626,531.0,-0.30248799650807506,918_0
1,0.4361496291518865,-0.38631665977676727,10071.5,10086.5,10060.5,4453.5,1748.5,2784.0,0.7045204900718208,843.0,-0.4361496291518865,919_0
1,-0.012725344644750796,0.5107505070993915,177.0,245.0,301.5,931.0,955.0,2781.0,-0.5916666666666667,543.0,0.012725344644750796,920_0
7,-0.12339802270230685,0.19000869889399777,1080.5,1319.5,1629.5,2394.0,3068.0,2883.5,-0.3985185185185185,2323.5,0.12339802270230685,921_0
2,-0.15298215063125817,0.45606945068103577,535.0,699.5,908.5,2432.0,3310.5,2878.0,-0.6511221945137157,2602.0,0.15298215063125817,922_0
7,0.7354456215375644,-0.3827433628318584,20000.0,20000.0,20000.0,8928.0,1361.0,2715.5,0.8725715088244932,1147.5,-0.7354456215375644,923_0
1,0.07279151943462897,0.6038976285513031,504.5,800.0,843.5,3415.5,2952.0,2926.5,-0.5735607675906184,1721.5,-0.07279151943462897,924_0
7,-0.20358886396622244,0.205994005994006,629.5,749.5,993.5,1509.0,2280.5,2841.5,-0.5052805280528053,1818.0,0.20358886396622244,925_0
5,-0.26994294865378843,0.187367735634055,743.5,1053.0,1248.0,1823.5,3172.0,2847.5,-0.5015384615384615,2519.5,0.26994294865378843,926_0
7,0.8662704309063893,-0.15020297699594046,1314.5,1012.5,850.0,628.0,45.0,2531.5,0.9148936170212766,31.5,-0.8662704309063893,927_0
7,0.2623574144486692,0.02994618550174106,3440.5,3698.0,3830.5,4067.0,2376.5,2830.0,0.21754876944604495,2286.5,-0.2623574144486692,928_0
1,0.2140438424523258,0.7525083612040134,225.5,274.0,240.5,1703.0,1102.5,2815.5,-0.6018888485288776,524.5,-0.2140438424523258,929_0
7,0.7821460397337108,-0.403533395322725,20000.0,20000.0,20000.0,8499.5,1039.0,2693.0,0.9012310471029992,796.5,-0.7821460397337108,930_0
4,0.08333333333333333,0.44327219607206625,479.0,756.5,857.5,2223.0,1881.0,2939.5,-0.42635071090047394,1115.5,-0.08333333333333333,931_0
4,-0.025085034013605442,0.4972249428664708,512.0,713.0,770.0,2293.0,2411.0,2908.0,-0.5435339308578745,1724.0,0.025085034013605442,932_0
4,0.09728395061728395,0.5133662523412226,533.5,737.0,714.5,2222.0,1828.0,2931.5,-0.4253411306042885,1096.5,-0.09728395061728395,933_0
7,0.8326641142963862,-0.42967569452516563,11963.0,5645.0,12299.5,4906.5,448.0,2712.5,0.8529460036107008,334.0,-0.8326641142963862,934_0
5,-0.02801207955847131,0.004628134754063071,1650.5,2071.5,2312.0,2333.5,2468.0,2813.0,-0.08734442119176121,2210.5,0.02801207955847131,935_0
1,0.2795314025382363,0.11768050028425242,2005.0,1713.0,1552.0,1966.0,1107.0,2830.0,0.2148936170212766,599.0,-0.2795314025382363,936_0
1,0.14879406307977736,0.2234736218138708,2667.0,2810.5,2947.5,4644.0,3441.0,2801.0,-0.10085579460929377,2567.0,-0.14879406307977736,937_0
7,0.7032341526520052,0.013861081164330817,20000.0,6655.0,6403.0,6583.0,1147.0,2778.0,0.7059728274801333,963.0,-0.7032341526520052,938_0
1,0.11398109474609805,0.28878433367243134,2443.5,2673.0,2796.5,5067.5,4030.5,2844.5,-0.202506153501902,2881.5,-0.11398109474609805,939_0
4,0.14793783622235504,0.5311939406019534,511.5,639.0,588.0,1920.5,1425.5,2904.5,-0.3809639137805764,959.5,-0.14793783622235504,940_0
1,0.2755598831548199,0.6794871794871795,265.0,338.0,250.0,1310.0,744.0,2891.5,-0.3752310536044362,322.5,-0.2755598831548199,941_0
3,-0.220653283429738,0.22864422690089847,666.0,981.0,1438.0,2290.5,3587.5,2891.5,-0.5705373755061837,2542.0,0.220653283429738,942_0
1,0.3566360052562418,0.7775482093663911,227.5,250.5,161.5,1290.5,612.0,2847.0,-0.4191304347826087,262.5,-0.3566360052562418,943_0
1,0.2677018633540373,0.285264483627204,1227.0,1177.0,1135.0,2041.0,1179.0,2886.0,-8.488964346349745E-4,595.0,-0.2677018633540373,944_0
1,0.20371504388650746,0.7561048243001787,396.0,464.0,409.5,2948.5,1950.5,2858.5,-0.6156554151998344,896.0,-0.20371504388650746,945_0
1,0.160126582278481,0.2085050271963079,2197.5,2313.5,2401.0,3666.0,2654.0,2801.5,-0.06854554604932059,1611.0,-0.160126582278481,946_0
7,-0.22212936653852583,0.2958373938465822,504.0,852.0,1264.5,2327.0,3656.0,2819.0,-0.6220053238686779,2321.5,0.22212936653852583,947_0
7,0.13169386347965986,-0.006857603872529245,1063.0,1172.0,1248.0,1231.0,944.5,2810.0,0.10748877864398772,926.0,-0.13169386347965986,948_0
1,-0.0989965553392242,0.4723445912873226,283.0,439.5,539.0,1504.0,1834.5,2818.5,-0.6134564643799473,1017.5,0.0989965553392242,949_0
3,-0.19218984680084109,0.21200648999459168,1001.0,1533.5,2185.5,3361.5,4961.0,2913.0,-0.5277542535991994,3791.0,0.19218984680084109,950_0
1,0.33359497645211933,0.7381074168797954,438.0,391.0,256.0,1699.0,849.0,2886.0,-0.36935483870967745,306.0,-0.33359497645211933,951_0
4,0.05637982195845697,0.4904991948470209,455.0,667.0,791.0,2314.0,2067.0,2945.0,-0.5120702267739575,1279.0,-0.05637982195845697,952_0
7,-0.2637994480220791,0.21595441595441595,660.5,856.5,1032.0,1600.5,2747.5,2841.5,-0.5246947835738068,2348.5,0.2637994480220791,953_0
7,0.8414825796886582,-0.12593593424534144,20000.0,20000.0,20000.0,15526.0,1336.5,2676.5,0.8747217209945398,1143.0,-0.8414825796886582,954_0
1,0.33762057877813506,0.7119341563786008,370.0,382.0,315.0,1872.0,927.0,2908.0,-0.4163483575248281,384.0,-0.33762057877813506,955_0
4,0.2180566182096404,0.46795758414015676,498.0,562.0,577.0,1592.0,1022.0,2918.0,-0.2904040404040404,597.0,-0.2180566182096404,956_0
3,0.06672698484505768,0.6195054945054945,412.0,573.5,554.0,2358.0,2063.0,2928.5,-0.5649535368860231,1110.5,-0.06672698484505768,957_0
1,0.24612984519380776,0.7698994375319584,316.0,478.0,337.5,2596.0,1570.5,2905.0,-0.5333170612643398,721.0,-0.24612984519380776,958_0
1,0.3032747982914096,0.7324921135646688,203.0,267.0,212.0,1373.0,734.0,2813.0,-0.46653346653346656,300.0,-0.3032747982914096,959_0
4,0.26270456503014644,0.6956689371546074,502.5,683.0,592.0,3298.5,1926.0,2900.0,-0.47642775009582217,868.0,-0.26270456503014644,960_0
1,0.23046423261192797,0.6850678733031674,270.5,396.5,348.0,1862.0,1164.5,2880.5,-0.49199231262011534,597.0,-0.23046423261192797,961_0
1,0.12259511690104391,0.24815347721822542,1837.0,1909.0,1959.5,3253.0,2542.5,2793.0,-0.1423115803661687,1856.5,-0.12259511690104391,962_0
1,0.30671547877817185,0.7596672315513788,512.0,547.0,390.0,2855.5,1515.0,2844.5,-0.469447138700291,637.0,-0.30671547877817185,963_0
1,0.3453718185696005,0.7988593155893536,259.0,305.5,264.5,2365.5,1151.0,2842.0,-0.5805012015104704,489.0,-0.3453718185696005,964_0
1,0.16151401329095638,0.30859375,1476.0,1572.5,1593.0,3015.0,2176.5,2847.5,-0.16110962923446254,1524.0,-0.16151401329095638,965_0
4,0.20195272353545735,0.598223436966177,407.0,591.5,588.0,2339.0,1553.0,2910.5,-0.44835626020051295,785.5,-0.20195272353545735,966_0
7,0.3969217429004986,-0.0341726618705036,3389.0,3771.0,3450.0,3222.0,1391.0,2716.0,0.46106160402944596,1556.0,-0.3969217429004986,967_0
7,0.5507343124165555,-0.007794981313400961,2370.0,2329.5,2359.5,2323.0,673.0,2711.0,0.5517069109075771,411.5,-0.5507343124165555,968_0
1,0.2677595628415301,0.5735481136074608,449.0,576.0,503.0,1856.0,1072.0,2908.0,-0.30097087378640774,409.0,-0.2677595628415301,969_0
1,0.4056066579062637,0.8400229357798165,155.0,235.0,139.5,1604.5,678.5,2844.0,-0.48549534756431306,258.5,-0.4056066579062637,970_0
1,0.13342190168912507,0.15923649304432222,2971.0,3134.0,3248.5,4479.0,3424.5,2804.5,-0.044293664709918426,2511.0,-0.13342190168912507,971_0
1,0.30514316012725345,0.7504,340.5,444.0,351.0,2461.5,1310.5,2867.0,-0.493872898261613,505.5,-0.30514316012725345,972_0
3,-0.22425845456262988,0.1598870056497175,898.0,1145.0,1487.0,2053.0,3240.0,2870.0,-0.47776510832383123,2877.0,0.22425845456262988,973_0
2,0.17021639120804224,0.7025285076846802,359.0,585.0,600.0,3434.0,2435.0,2870.0,-0.6125827814569537,1279.0,-0.17021639120804224,974_0
7,0.042881858625803265,-5.9245215948812136E-5,3802.5,4010.5,4220.0,4219.5,3872.5,2733.0,0.017506025624762146,3780.0,-0.042881858625803265,975_0
8,0.0010166045408336157,0.17268757443429933,807.0,989.0,1042.0,1477.0,1474.0,2945.0,-0.19691433211530654,1171.0,-0.0010166045408336157,976_0
4,0.12767830936307603,0.5179770841564599,491.0,633.0,610.0,1921.0,1486.0,2934.0,-0.40254837187352527,741.0,-0.12767830936307603,977_0
3,0.14393050011739844,0.6095143706640238,342.0,594.5,591.0,2436.0,1823.0,2921.0,-0.5081695966907963,967.0,-0.14393050011739844,978_0
4,0.08537236884282509,0.500886524822695,475.5,759.5,844.5,2539.5,2140.0,2923.5,-0.47611657182272804,1251.5,-0.08537236884282509,979_0
3,0.06454033771106941,0.46086508753862,717.0,912.0,1047.0,2837.0,2493.0,2955.0,-0.4643171806167401,1602.0,-0.06454033771106941,980_0
3,-0.1780438283273822,0.2899681353697396,813.5,1191.0,1615.5,2935.0,4206.5,2892.0,-0.5586845761926817,3417.5,0.1780438283273822,981_0
7,0.706813698214376,-0.4066923388018498,20000.0,20000.0,20000.0,8435.5,1449.0,2669.5,0.864888806004942,1198.0,-0.706813698214376,982_0
1,0.2102803738317757,0.652605459057072,424.0,549.0,490.0,2331.0,1521.0,2875.0,-0.46956521739130436,833.0,-0.2102803738317757,983_0
1,0.324032403240324,0.8038013488657265,234.5,278.0,160.0,1471.0,751.0,2877.5,-0.45966958211856174,286.0,-0.324032403240324,984_0
1,0.2928529924462522,0.6493699036323203,424.0,544.0,473.0,2225.0,1217.0,2902.0,-0.38216922203293585,526.0,-0.2928529924462522,985_0
7,0.9012452625879805,-0.0774969789313298,5676.5,5503.5,5127.0,4389.5,228.0,2515.5,0.9204396754776236,194.5,-0.9012452625879805,986_0
1,0.3901413832632786,0.7574879227053141,140.0,158.5,125.5,909.5,399.0,2853.0,-0.431390134529148,195.0,-0.3901413832632786,987_0
1,0.08175594039468385,0.5969084423305588,293.0,325.5,339.0,1343.0,1140.0,2781.0,-0.5557830092118731,645.0,-0.08175594039468385,988_0
5,0.013937282229965157,0.1286360698125404,396.0,356.0,337.0,436.5,424.5,2746.5,-0.0877642536835362,371.5,-0.013937282229965157,989_0
5,-0.14359120753639737,0.31926121372031663,250.0,300.0,387.0,750.0,1001.5,2784.0,-0.5389934690741452,633.0,0.14359120753639737,990_0
4,0.2556856028166334,0.7508292424041396,374.5,550.0,469.5,3299.0,1955.5,2907.5,-0.5609658750748353,817.0,-0.2556856028166334,991_0
1,0.3730754046585077,0.6891694997571637,386.0,425.0,320.0,1739.0,794.0,2902.0,-0.302707136997539,295.0,-0.3730754046585077,992_0
1,0.1945744808546393,0.6495939002154815,409.5,623.5,528.5,2488.0,1677.5,2921.0,-0.45806171229900045,907.0,-0.1945744808546393,993_0
7,0.8044810609866372,-0.3802622498274672,20000.0,20000.0,20000.0,8980.0,973.0,2663.0,0.907214037095313,791.0,-0.8044810609866372,994_0
4,0.04065323141070187,0.48377508050532575,604.0,849.0,1042.0,2995.0,2761.0,2960.0,-0.5296398891966759,1833.0,-0.04065323141070187,995_0
1,0.3471441254809115,0.709992486851991,403.0,505.0,386.0,2276.0,1103.0,2902.0,-0.3718905472636816,394.0,-0.3471441254809115,996_0
4,0.09565528338995173,0.5838718014990953,526.5,787.5,805.0,3064.0,2529.0,2913.0,-0.5251017639077341,1319.0,-0.09565528338995173,997_0
1,0.3519650655021834,0.7906304222093696,254.0,268.0,181.0,1548.0,742.0,2902.0,-0.4693069306930693,429.0,-0.3519650655021834,998_0
1,0.27448915104276383,0.877715704531347,197.0,352.0,197.0,3025.0,1722.0,2830.0,-0.660559305689489,668.0,-0.27448915104276383,999_0
